reference,hypothesis,wer,wacc,plausibility,norm_plausibility,hallucination_like,hallucination_wacc_threshold,hallucination_plausibility_threshold,2gram_reps,3gram_reps,4gram_reps,config,config_family,noise_pct,perturbation,perturb_family,perturb_amplitude,perturb_duration,perturb_label
his father was mathai,his father was mathai,0.0,1.0,0.0001,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
four,four four four,2.0,-1.0,0.0014,0.0,0,0.8832,0.8872,1,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
the area around megali sterna consists mostly of agricultural land,the area around megalithina consists mostly of agricultural land,0.2,0.8,0.0026,1.0,1,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
its name means white point in faroese,its name means white point in parousis,0.1429,0.8571,0.0007,0.6863,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
the alchemist followed as the boy s horse ran for almost half an hour,the alchemist followed as the boy s horse ran for almost half an hour,0.0,1.0,0.0018,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
where are the others,where are the others,0.0,1.0,0.0098,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
according to catholic doctrine the baby may not be killed,according to the catholic doctrine the baby may not be killed,0.1,0.9,0.011,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
glass eel is on the menu today but it s too expensive,glass hill is on the menu today but is too expensive,0.25,0.75,0.0062,0.791,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
they joined the band during the encore,they joined the band during tencor,0.2857,0.7143,0.0005,0.0344,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
the film first showed hamilton s skill at filming intricate set piece action sequences,the film first showed hamilton s skill at filming intricate set piece action sequences,0.0,1.0,0.0013,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
a trackball and jump button are used for controlling bentley bear s motions,a trackball and jump button are used for controlling bentley bear s motions,0.0,1.0,0.0006,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
she helped with the development of the epigraphy course at the university of bologna,she helped with the development of the epigraphy course at the university of balogada,0.0714,0.9286,0.0078,0.4798,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
in times of despair look out for the helpers and you will find hope,in time of despair the court forealters are moving in response for,0.7857,0.2143,0.0013,0.1613,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
only once did an unsuspecting person get the answer wrong and lose the prize,only once did an unsuspecting person get the answer wrong and lose the prize,0.0,1.0,0.0053,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
don t worry i took a cab to get home safely,don t worry i took a cab to get home safely,0.0,1.0,0.0031,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
to stuff into their own pockets,to stuff into their own pockets,0.0,1.0,0.0078,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
it was occupied by the officers below the rank of lieutenant,it was occupied by the officers below the rank of lieutenant,0.0,1.0,0.019,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
vine was successful in gaining interviews with key leaders in various african nations,vine was successful in gaining interviews with key leaders in various african nations,0.0,1.0,0.0078,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
for better physical understanding let s first recap where the pivot point is,for better physical understanding let s first recap where the pivot point is,0.0,1.0,0.0011,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
when the carpet and the curtains caught fire it was getting warm,when the carpet and the curtains caught fire it was getting warm,0.0,1.0,0.0071,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
maybe because that wasn t really his dream,maybe because that wasn t in his name,0.25,0.75,0.0013,1.0,1,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
real schools secondary schools giving a general practical education,wheel schools secondary schools giving a general practical education,0.1111,0.8889,0.001,0.7329,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
its site is now occupied by hounslow bus garage,its site is now occupied by hounslow bus garage,0.0,1.0,0.0027,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
it is one of the oldest and most respected drag bars in the world,it is one of the oldest and most respected drag bars in the world,0.0,1.0,0.0489,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
fall seven times stand up eight,for some time stand up aimed,0.6667,0.3333,0.0008,1.0,1,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
the show then migrated to the groundlings theatre in los angeles,the show then migrated to the ground in theater in los angeles,0.2727,0.7273,0.0036,1.0,1,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
cardinal truchess even suggested the hosius was a candidate for the papacy,cardinal truches even suggested that hosius was a candidate for the papacy,0.1667,0.8333,0.0034,1.0,1,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
the mixture will produce a chlorine solution of approximately five hundred milligrams per liter,the mixture will produce a chlorine solution of approximately five hundred milligrams per liter,0.0,1.0,0.0249,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
what are you going to do sir,what are you going to do sir,0.0,1.0,0.0342,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
have you ever heard the national anthem of south korea,have you ever heard the national anthem of south korea,0.0,1.0,0.0126,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
kamogawa station,kamogawa station yosan line,1.0,0.0,0.0006,0.6707,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
birds from humid regions are darker than those from dry regions,birds from humid regions are darker than those from dry regions,0.0,1.0,0.0196,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
the name z cars relates to an imaginary z division of the local constabulary,the name z cars relates to an imaginary z division of the local constabulary,0.0,1.0,0.0014,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
the township does not have a local police department,the township does not have a local police department,0.0,1.0,0.0197,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
the plan goes awry when the bees see through the plan,the plan goes awry when the bees see through the plan,0.0,1.0,0.0086,1.0,0,0.8832,0.8872,1,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
no matter how much he offered scott would not accept the deal,no matter how much he offered scott would not accept the deal,0.0,1.0,0.0039,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
a hyper reflexive operator algebra is automatically reflexive,a hyperreflexive operator algebra is automatically reflexive,0.25,0.75,0.0025,1.0,1,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
sherman s mother in law margaret odding married secondly john porter another signer of the portsmouth compact,sherman s mother in law margaret odding married secondly john porter another signer of the portsmouth compact,0.0,1.0,0.0007,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
infragard focuses on the development management and protection of critical infrastructure,infraguard focuses on the development management and protection of critical infrastructure,0.0909,0.9091,0.0055,0.8533,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
the path will be known as the northern strand community trail,the path will be known as the northern strand community trail,0.0,1.0,0.0026,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
administratively they belong to psara,administratively they belong to sarah,0.2,0.8,0.0028,1.0,1,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
luke served as matt s best man at his wedding,luke served as matt s best man at his wedding,0.0,1.0,0.0017,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
and the sand and gravel had been flung violently in every direction,anthesand and graford had been flung violently in every direction,0.3333,0.6667,0.0014,0.1371,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
the skill is also performed on the balance beam,the skill is also performed on the balance beam,0.0,1.0,0.0052,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
and i m certain you ll find it the alchemist said,and i m certain you ll find it the alchemist said,0.0,1.0,0.0022,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
the two platforms are now linked by a footbridge,the two platforms are now linked by a footbridge,0.0,1.0,0.016,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
attached to the white room is a command module trainer,attached to the white room is a command module trainer,0.0,1.0,0.0029,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
to do that successfully i must have no fear of failure,to do that successfully i must have no fear of failure,0.0,1.0,0.0062,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
furthermore the equations of motion impose that the romans mass is constant,furthermore the equations of motion impose that the roman s mass is constant,0.1667,0.8333,0.0019,1.0,1,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
system b however does not depend explicitly on t so it is time invariant,system heat power does not detect explosivity and so is time environment,0.5714,0.4286,0.0009,0.2318,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
thirty concentration camps in total were established across the puppet state,the key concentration camps in total were established across the puppet state,0.1818,0.8182,0.0018,1.0,1,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
i don t want anything for myself,i don t want anything for myself,0.0,1.0,0.0054,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
beachley narrates the seven network factual series beach cops,beechley narrates the seven network factual series beach cups,0.2222,0.7778,0.0001,0.5374,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
dinner at eight in particular has received two other prominent raves,dinner at eight in particular has received two other prominent raves,0.0,1.0,0.0017,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
the four winners will go to the next round,the four winners will go to the next round,0.0,1.0,0.0212,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
the museum covers all aspects of the warsaw uprising,the museum covers all aspects of the warsaw uprising,0.0,1.0,0.0012,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
the students then participate in simulations,the students then participate in simulations,0.0,1.0,0.0017,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
let s stop this another commander said,let s stop this another commander said,0.0,1.0,0.0001,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
they are the first to start the next round,they are the first to start the next round,0.0,1.0,0.0261,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
the poles meaning the polish people obtained independence,the pauls meaning the polish people obtained independence,0.125,0.875,0.0003,1.0,1,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
a short distinct and pointed style the opposite of legato,a short distinct and pointed stile the opposite of lagito,0.2,0.8,0.0004,0.4207,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
there were lights in the upper windows of the houses when the people went to bed,there were lights in the upper windows of the houses when the people went to bed,0.0,1.0,0.0236,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
i don t want to,i don t want to,0.0,1.0,0.0095,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
do you know any silicon valley billionaires,do you know when is lecon valley billionaires,0.4286,0.5714,0.0004,0.1541,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
it won critical acclaim at its sundance screening,it won critical acclaim at its sundance screening,0.0,1.0,0.0019,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
he noticed the unequal cooling of its surface,he noticed the unequal cooling of its surface,0.0,1.0,0.0018,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
the food supplies spoil,i heard it surprised sport,1.25,-0.25,0.0,0.4306,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
the terminology is made confusing by the etymology of these words,the terminology is made confusing by the etymology of these words,0.0,1.0,0.018,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
there is also the city island seaside trolley run by the bronx tourism council,there is also the city island seaside trolley run by the bronx tourism council,0.0,1.0,0.0034,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
