reference,hypothesis,wer,wacc,plausibility,norm_plausibility,hallucination_like,hallucination_wacc_threshold,hallucination_plausibility_threshold,2gram_reps,3gram_reps,4gram_reps,config,config_family,noise_pct,perturbation,perturb_family,perturb_amplitude,perturb_duration,perturb_label
well i think so,well i think so,0.0,1.0,0.0064,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
take them or leave them,take them or leave them,0.0,1.0,0.0227,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
sylvester needed to meditate to clear his mind,sylvester needed to meditate to clear his mind,0.0,1.0,0.0138,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
olivia have you seen my keys,olivia have you seen my keys,0.0,1.0,0.0007,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
i find crumpets totally repulsive and disgusting,i find trumpets totally repulsive and disgusting,0.1429,0.8571,0.0025,0.5797,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
hey,hey,0.0,1.0,0.0,0.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
that s the sub foreman explained thorpe,some foremen explained thoughtfully,0.8571,0.1429,0.0005,1.0,1,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
at the marriage of dionysus fourteen sacred women officiated at fourteen altars,at the marriage of dionysus fourteen sacred women officiated at fourteen altars,0.0,1.0,0.0035,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
well what of that,well what of that,0.0,1.0,0.0027,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
target was set to open in october,target was set to open in october,0.0,1.0,0.0069,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
at least forty one protesters were killed in the ensuing engagement,at least forty one protesters were killed in the nusing engagement,0.0909,0.9091,0.0009,0.2395,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
only a small greek state became independent in the balkans with limited russian influence,only a small greek state became independent in the balkans with limited russian influence,0.0,1.0,0.0027,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
it was my fear of failure that first kept me from attempting the master work,it was my fear of failure that first kept me from attempting the masterwork,0.1333,0.8667,0.0165,1.0,1,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
once these roots reach the ground they grow into woody trunks,once these roots reach the ground they grow into woody trunks,0.0,1.0,0.0131,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
the rainforests are depleted we turned the planet into a waste ground,the rainforests are depleted and we turn the planet into a waste ground,0.1667,0.8333,0.0132,1.0,1,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
they joined the band during the encore,they joined the band during ten core,0.2857,0.7143,0.0012,0.0808,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
the building was later used as the brewery s offices,the building was later used as the brewery s offices,0.0,1.0,0.0044,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
the film first showed hamilton s skill at filming intricate set piece action sequences,the film first showed hamilton s skill at filming intricate set piece action sequences,0.0,1.0,0.0013,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
for example jeanette aw is the lead artist for channel u s jump,for example jennette awe is the lead artist for channel u s jump,0.1538,0.8462,0.0007,0.8376,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
i hope you are well,i hope you are well,0.0,1.0,0.0102,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
only once did an unsuspecting person get the answer wrong and lose the prize,only once did an unsuspecting person get the answer wrong and lose the prize,0.0,1.0,0.0053,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
i ve never seen her before,i d never seen her before,0.1667,0.8333,0.0026,0.8608,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
don t worry i took a cab to get home safely,don t worry i took a cab to get home safely,0.0,1.0,0.0031,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
step free access is available on both platforms via ramps from the nearby road,step free access is available on both platforms via ramps from the nearby road,0.0,1.0,0.0036,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
a little token of appreciation,a little token of appreciation,0.0,1.0,0.0062,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
the town was named after the spanish term for lumber,the town was named after the spanish town for lumbar,0.2,0.8,0.008,1.0,1,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
his unit guarded the smolny institute in october,his unit guarded the smallney institute in october,0.125,0.875,0.0002,0.2828,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
the department includes the orchestra choir band visual arts and theater productions,the department includes the orchestra choir band visual arts and theatre productions,0.0833,0.9167,0.0009,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
when the carpet and the curtains caught fire it was getting warm,when the carpet and the curtains caught fire it was getting warm,0.0,1.0,0.0071,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
the empty flask stood on the tin tray,the empty flask stood on the tin tray,0.0,1.0,0.001,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
building blocks such as these could be the way forward,the mailbox suggestions could be the main one,0.7,0.3,0.001,0.0617,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
the author is a blogger and social media phenomenon,the author is a blogger and social media phenomenon,0.0,1.0,0.0132,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
other cast members include donna reed and barry nelson,other cast members include donna reed and barry nelson,0.0,1.0,0.0028,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
words are in my not so humble opinion our most inexhaustible source of magic,words are in my not so humble opinion a most inexhaustible source of magic,0.0714,0.9286,0.0142,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
what are you going to do sir,what are you going to do sir,0.0,1.0,0.0342,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
i always end up soft throwing,i always end up soft throwing,0.0,1.0,0.0007,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
the boy wanted to believe that his friend had simply become separated from him by accident,the boy wanted to believe that his friends had simply become separated from him by accident,0.0625,0.9375,0.0166,0.9377,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
the servant sends leonardo away and the guests begin arriving for the wedding,the servant sends leonardo away and the guests begin arriving for the wedding,0.0,1.0,0.0024,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
if not true it is very ingenious,if not true it is very ingenious,0.0,1.0,0.0024,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
president nicolas maduro condemned the protest actions,president nicolas maduro condemned the protest actions,0.0,1.0,0.001,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
meanwhile ritchie frantically tries to get a stay of execution,meanwhile ritchie frantically tries to get a state of the execution,0.2,0.8,0.0014,0.4544,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
it doesn t look good,it does not look good,0.4,0.6,0.0165,1.0,1,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
it is owned and managed by members of bangladesh police,it is owned and managed by members of the bangladesh police,0.1,0.9,0.0122,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
ritz productions include to kill a mockingbird and big among others,rich productions include to kill a monkey bird and big among others,0.2727,0.7273,0.0007,0.8979,1,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
let s do this in chronological order,let s do this in chronological order,0.0,1.0,0.0019,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
it must have fallen while i was sitting over there,it was a problem while i was sitting over there,0.3,0.7,0.0115,1.0,1,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
sherman s mother in law margaret odding married secondly john porter another signer of the portsmouth compact,sherman s mother in law margaret otting married secondly john porter another signer of the portsmouth compact,0.0588,0.9412,0.0008,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
the path will be known as the northern strand community trail,the path will be known as the northern strand community trail,0.0,1.0,0.0026,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
darden is also the mentor of professional poker player amnon filippi,darden is also the mentor of professional poker player amnon phillippe,0.0909,0.9091,0.0027,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
he s been crying for five minutes,he s been crying for five minutes,0.0,1.0,0.0033,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
saint gobain s financial performance was adversely affected by the economic and petrol crisis,saint gobain s financial performance was adversely affected by the economic and petrol crisis,0.0,1.0,0.0008,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
you haven t got your wings yet,you haven t got your wings yet,0.0,1.0,0.0013,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
one promotional item was star wars trading cards,one promotional item was star wars trading cards,0.0,1.0,0.0005,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
like a fish out of water,like a fish out of water,0.0,1.0,0.0479,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
the little mountain reunion is one of south carolina s oldest folk festivals,the little mountain reunion is one of south carolina s oldest folk festivals,0.0,1.0,0.001,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
and the sand and gravel had been flung violently in every direction,and the sand and gravel had been flung violently in every direction,0.0,1.0,0.0102,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
investors are also advised to turn to unbiased sources when researching investments,investors are also advised to turn to unbiased sources when researching investments,0.0,1.0,0.0121,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
his main teacher at the academy was the famous austrian composer hanns jelinek,his main teacher at the academy was the famous austrian composer hans jellnek,0.1538,0.8462,0.0024,0.7827,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
don t spank your kids,don t spank your kids,0.0,1.0,0.0009,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
to do that successfully i must have no fear of failure,to do that successfully i must have no fear of failure,0.0,1.0,0.0062,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
he immediately left the bar and headed home,he immediately left the bar and headed home,0.0,1.0,0.0145,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
thirty concentration camps in total were established across the puppet state,healthy concentration camps in total were established across the popet street,0.2727,0.7273,0.0008,0.4479,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
its inhabitants are descendants of lenca chortis ethnic groups,its inhabitants are descendants of lenka chawtis ethnic groups,0.2222,0.7778,0.0005,0.6817,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
most patients exhibit abnormal sleep patterns characterized by insomnia and daytime drowsiness,most patients exhibit abnormal sleep patterns characterized by insomnia and daytime drowsiness,0.0,1.0,0.0163,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
they looked for the fallen mass but found nothing,they looked for the fallen mass but found nothing,0.0,1.0,0.0078,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
can you imagine something more beautiful than a plastic bag swooping and floating in a breeze,can you imagine something more beautiful than a plastic bag swooping and floating in a breeze,0.0,1.0,0.012,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
birmingham s oldest secular building the old crown is there,man s oldest secular building the old crown is there,0.1,0.9,0.0003,0.4106,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
the arrowhead line primarily served to haul water tanks from the arrowhead springs company,the arrowhead lines primarily serve to all water tanks from the arrowhead string company,0.2857,0.7143,0.0011,0.9166,1,0.8739,0.8781,1,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
the radio show published a monthly newsletter for subscribers called after dark,the radio show published a monthly newsletter for subscribers called after dark,0.0,1.0,0.0026,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
tomorrow sell your camel and buy a horse,tomorrow sell your camel and buy a horse,0.0,1.0,0.0025,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
his poetry has features of a report often with a distinct narrative story line,his poetry has features of a report often with a distinct narrative storyline,0.1429,0.8571,0.0013,0.7948,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
in this period three family members left the group,in this period three family members left the group,0.0,1.0,0.0058,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
the food supplies spoil,i heard it s a brand sport,1.75,-0.75,0.0004,1.0,1,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
i read only what the birds wanted to tell me,i read only what the birds wanted to tell me,0.0,1.0,0.0068,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
might others within your organisation have some inkling as to the their desires,might others within your organization have some inklings as to the there desire,0.3077,0.6923,0.0039,0.5599,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
the terminology is made confusing by the etymology of these words,the terminology is made confusing by the etymology of these words,0.0,1.0,0.018,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
i could not judge for her actions but i believe that she is right,i could not judge for her actions but i believe that she s right,0.0714,0.9286,0.006,0.5083,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
the crater is very old and is crisscrossed by chains of secondary impact craters,the crater is very old and is crisscrossed by chains of secondary impact craters,0.0,1.0,0.0217,1.0,0,0.8739,0.8781,0,0,0,rr_64pct,rr,64,onset_noise_amp0.05_dur0.5,onset_noise,0.05,0.5,"onset_noise
amp=0.05, dur=0.5"
